id;nom;insee;pop_2010;densite_2010;surface;long_deg;lat_deg
30432;VEIGY-FONCENEX;74293;3568;274;12.99;6.25;46.2667
30433;EVIRES;74120;1294;66;19.49;6.23333;46.0333
30434;CHENS-SUR-LEMAN;74070;1893;174;10.87;6.26667;46.3333
30435;QUINTAL;74219;1198;131;9.13;6.08333;45.8333
30436;AMBILLY;74008;5890;4712;1.25;6.22417;46.195
30437;TALLOIRES;74275;1690;81;20.69;6.21667;45.85
30438;PARIS;75056;2243833;21288;105.4;2.34445;48.86
30439;ESLETTES;76245;1508;294;5.12;1.05;49.55
30440;ROSAY;76538;274;26;10.46;1.25;49.7
30441;VARENGEVILLE-SUR-MER;76720;1028;95;10.75;0.983333;49.9167
30442;BIVILLE-LA-RIVIERE;76097;104;46;2.22;0.933333;49.7833
30443;NEUFBOSC;76461;366;71;5.14;1.36333;49.6456
30444;LA GAILLARDE;76294;417;53;7.78;0.866667;49.8333
30445;ANCOURTEVILLE-SUR-HERICOURT;76009;263;75;3.5;0.663889;49.6962
30446;SAINT-RIQUIER-ES-PLAINS;76646;590;94;6.22;0.666667;49.8167
30447;ROUVILLE;76543;575;60;9.55;0.499167;49.6153
30448;CALLENGEVILLE;76122;494;28;17.13;1.51972;49.8106
30449;RICHEMONT;76527;483;45;10.69;1.65;49.8
30450;BOUELLES;76130;254;31;7.99;1.5;49.7167
30451;VEAUVILLE-LES-QUELLES;76730;108;33;3.21;0.705833;49.7392
30452;FREULLEVILLE;76288;355;31;11.13;1.23333;49.8333
30453;FOUCARMONT;76278;984;135;7.28;1.56667;49.85
30454;CAMPNEUSEVILLE;76154;505;41;12.3;1.66667;49.8667
30455;TORCY-LE-PETIT;76698;489;133;3.66;1.18333;49.8167
30456;MALLEVILLE-LES-GRES;76403;155;50;3.06;0.6;49.8333
30457;CAILLY;76152;713;131;5.44;1.23333;49.5833
30458;LONGUEIL;76395;560;47;11.73;0.966667;49.8833
30459;SAINTE-BEUVE-EN-RIVIERE;76567;191;16;11.57;1.53333;49.7667
30460;FONTAINE-LE-BOURG;76271;1426;116;12.2;1.16667;49.5667
30461;ANNOUVILLE-VILMESNIL;76021;489;84;5.82;0.433333;49.6833
30462;ERNEMONT-LA-VILLETTE;76242;195;26;7.46;1.69695;49.4609
30463;LANQUETOT;76382;1040;204;5.09;0.533333;49.5833
30464;BEUZEVILLE-LA-GUERARD;76091;183;28;6.42;0.616667;49.7167
30465;FONTAINE-EN-BRAY;76269;159;26;6.03;1.41667;49.6833
30466;SAINT-PIERRE-LES-ELBEUF;76640;8445;1327;6.36;1.05;49.2667
30467;OCQUEVILLE;76480;463;51;8.91;0.683333;49.8
30468;OHERVILLE;76483;205;44;4.57;0.683333;49.7333
30469;OURVILLE-EN-CAUX;76490;1096;111;9.86;0.6;49.7333
30470;TOURVILLE-LES-IFS;76706;562;67;8.34;0.4;49.7167
30471;GREMONVILLE;76325;392;47;8.27;0.833333;49.6667
30472;LE TILLEUL;76693;691;110;6.27;0.2;49.6833
30473;SAINT-PIERRE-DE-VARENGEVILLE;76636;2233;169;13.18;0.933333;49.5
30474;PIERREFIQUES;76501;133;57;2.31;0.233333;49.6833
30475;LE CAULE-SAINTE-BEUVE;76166;454;27;16.71;1.58333;49.7667
30476;ANGLESQUEVILLE-LA-BRAS-LONG;76016;119;33;3.53;0.782222;49.7803
30477;VILLEQUIER;76742;754;67;11.1;0.666667;49.5167
30478;GLICOURT;76301;213;46;4.58;1.25;49.9333
30479;NOTRE-DAME-DU-BEC;76477;427;107;3.99;0.216667;49.6
30480;MIRVILLE;76439;337;62;5.42;0.45;49.6167
30481;MANEGLISE;76404;1141;136;8.35;0.25;49.5667
30482;SAUSSEUZEMARE-EN-CAUX;76669;408;105;3.88;0.342778;49.6659
30483;DUCLAIR;76222;4134;412;10.02;0.883333;49.4833
30484;OCTEVILLE-SUR-MER;76481;5788;284;20.37;0.116667;49.55
30485;HAUDRICOURT;76344;465;15;29.98;1.7;49.7333
30486;LE TREPORT;76711;5255;776;6.77;1.36667;50.0667
30487;SAINTE-MARGUERITE-SUR-MER;76605;511;94;5.41;0.947222;49.9073
30488;SAINT-LAURENT-DE-BREVEDENT;76596;1397;179;7.79;0.25;49.5333
30489;GOMMERVILLE;76303;719;97;7.39;0.366667;49.55
30490;FONTENAY;76275;1032;183;5.61;0.182778;49.5606
30491;SAINT-MARTIN-DE-BOSCHERVILLE;76614;1421;110;12.91;0.966667;49.45
30492;BUCHY;76146;1415;385;3.67;1.36667;49.5833
30493;SAINNEVILLE;76551;810;116;6.97;0.283333;49.55
30494;PLEINE-SEVE;76504;120;29;4.07;0.75;49.8167
30495;MORGNY-LA-POMMERAYE;76453;1036;159;6.48;1.25;49.5167
30496;BRACQUEMONT;76137;880;181;4.84;1.15;49.95
30497;QUEVREVILLE-LA-POTERIE;76514;932;199;4.68;1.2;49.35
30498;TOUFFREVILLE-SUR-EU;76703;197;34;5.69;1.31667;50
30499;SAINT-OUEN-SOUS-BAILLY;76630;226;42;5.32;1.3;49.9
30500;TOURVILLE-LA-CHAPELLE;76704;536;69;7.71;1.26667;49.95
30501;BURES-EN-BRAY;76148;335;30;10.99;1.33333;49.7833
30502;AUZOUVILLE-AUBERBOSC;76044;266;43;6.08;0.566667;49.6333
30503;TANCARVILLE;76684;1346;181;7.42;0.466667;49.4833
30504;SAINT-MARTIN-DU-MANOIR;76616;1549;301;5.13;0.233333;49.5333
30505;MELAMARE;76421;772;121;6.35;0.45;49.5333
30506;SAINT-GERMAIN-D'ETABLES;76582;269;37;7.26;1.18333;49.8333
30507;SAINT-AUBIN-ROUTOT;76563;1570;236;6.63;0.333333;49.5167
30508;BIERVILLE;76094;273;122;2.22;1.26667;49.5333
30509;BELLENCOMBRE;76070;687;53;12.91;1.23333;49.7
30510;BELMESNIL;76075;498;164;3.03;1.05;49.7667
30511;NORMANVILLE;76470;578;61;9.35;0.6;49.7
30512;GONNETOT;76306;155;66;2.33;0.9;49.7667
30513;TREMAUVILLE;76710;101;36;2.8;0.516667;49.6667
30514;AUBEGUIMONT;76028;205;42;4.85;1.66667;49.8
30515;NORVILLE;76471;895;76;11.69;0.633333;49.4667
30516;SAINT-HONORE;76589;170;56;3.02;1.15;49.7833
30517;AVREMESNIL;76050;963;177;5.42;0.933333;49.85
30518;LANDES-VIEILLES-ET-NEUVES;76381;135;19;7.09;1.62945;49.7873
30519;ANGERVILLE-L'ORCHER;76014;1470;148;9.91;0.283333;49.5833
30520;MESNIERES-EN-BRAY;76427;979;65;15.06;1.38333;49.7667
30521;SAINT-LEGER-AUX-BOIS;76598;506;45;11.02;1.61667;49.8333
30522;FALLENCOURT;76257;192;15;12.08;1.56667;49.8667
30523;BEAUTOT;76066;121;34;3.5;1.03528;49.6431
30524;VIEUX-MANOIR;76738;683;84;8.13;1.3;49.5667
30525;CLEON;76178;5606;866;6.47;1.03333;49.3167
30526;NOTRE-DAME-DU-PARC;76478;169;56;3.01;1.13333;49.75
30527;PETIVILLE;76499;1057;63;16.74;0.583333;49.4667
30528;BERNEVAL-LE-GRAND;76081;1327;238;5.56;1.18333;49.9667
30529;AUFFAY;76034;1857;164;11.3;1.10028;49.7181
30530;CLIPONVILLE;76182;259;35;7.28;0.666667;49.6833
30531;LE PETIT-QUEVILLY;76498;21898;5034;4.35;1.03333;49.4333
30532;CANEHAN;76155;324;52;6.18;1.35;49.9833
30533;LE HERON;76358;242;22;10.72;1.4;49.4833
30534;HAUSSEZ;76345;285;21;13.15;1.66667;49.5833
30535;SOTTEVILLE-SUR-MER;76683;357;44;8.09;0.833333;49.8833
30536;SAINT-MACLOU-DE-FOLLEVILLE;76602;591;44;13.21;1.1;49.6833
30537;GERVILLE;76300;401;133;3.01;0.333333;49.7
30538;BOURDAINVILLE;76132;438;82;5.34;0.95;49.6667
30539;FRESNOY-FOLNY;76286;708;53;13.12;1.43333;49.8833
30540;VENTES-SAINT-REMY;76733;228;37;6.12;1.3;49.7
30541;PREUSEVILLE;76511;127;14;9.05;1.51667;49.8667
30542;BARDOUVILLE;76056;658;76;8.61;0.933333;49.4333
30543;ANGIENS;76015;569;82;6.88;0.783333;49.8333
30544;ETAIMPUIS;76249;711;67;10.6;1.13333;49.65
30545;ROCQUEFORT;76531;337;62;5.36;0.7;49.6667
30546;FLAMANVILLE;76264;431;96;4.48;0.833333;49.6333
30547;FULTOT;76293;205;55;3.72;0.8;49.75
30548;ESCLAVELLES;76244;387;39;9.76;1.38333;49.7
30549;GOURNAY-EN-BRAY;76312;6396;615;10.4;1.73333;49.4833
30550;OUVILLE-L'ABBAYE;76491;631;86;7.31;0.866667;49.7
30551;LA HOUSSAYE-BERANGER;76369;544;67;8.06;1.08556;49.6309
30552;SAUCHAY;76665;410;71;5.74;1.2;49.9333
30553;PRETOT-VICQUEMARE;76510;161;34;4.73;0.85;49.7333
30554;GRENY;76326;144;35;4.06;1.31667;49.95
30555;ANGERVILLE-BAILLEUL;76012;214;46;4.59;0.45;49.6667
30556;SAUSSAY;76668;324;62;5.17;0.933333;49.6333
30557;CRIEL-SUR-MER;76192;2789;132;21.12;1.31667;50.0167
30558;CALLEVILLE-LES-DEUX-EGLISES;76153;326;57;5.71;1.02306;49.7062
30559;SAINT-MARTIN-L'HORTIER;76620;253;43;5.79;1.4;49.75
30560;ROCQUEMONT;76532;827;67;12.26;1.28333;49.6
30561;HOUQUETOT;76368;341;83;4.09;0.391667;49.6083
30562;BOIS-HEROULT;76109;174;26;6.59;1.4;49.5667
30563;OISSEL;76484;11516;518;22.19;1.1;49.3333
30564;LOUVETOT;76398;685;92;7.37;0.713056;49.5717
30565;AUBERMESNIL-BEAUMAIS;76030;462;94;4.88;1.11667;49.85
30566;HAUTOT-SUR-MER;76349;1977;208;9.46;1.03333;49.9
30567;AUVILLIERS;76042;112;22;4.89;1.58333;49.7667
30568;VIRVILLE;76747;333;135;2.46;0.35;49.5833
30569;BOUVILLE;76135;922;73;12.48;0.9;49.5667
30570;NULLEMONT;76479;132;23;5.65;1.63333;49.7667
30571;SAINTE-MARGUERITE-SUR-DUCLAIR;76608;1890;260;7.26;0.85;49.5167
30572;GODERVILLE;76302;2891;362;7.98;0.366667;49.65
30573;LINTOT;76388;460;57;8;0.566667;49.5667
30574;BRADIANCOURT;76139;226;54;4.11;1.38333;49.6667
30575;EU;76255;7436;414;17.93;1.41667;50.05
30576;GRUGNY;76331;920;289;3.18;1.11667;49.6167
30577;MENERVAL;76423;191;15;12.43;1.66667;49.5667
30578;SAINT-AUBIN-SUR-SCIE;76565;1129;145;7.74;1.06667;49.8667
30579;ASSIGNY;76027;358;59;6.05;1.3;49.9833
30580;CLEVILLE;76181;162;29;5.47;0.616667;49.6167
30581;SAINTE-CROIX-SUR-BUCHY;76571;676;48;13.8;1.35;49.5667
30582;DARNETAL;76212;9567;1940;4.93;1.15;49.45
30583;SAINT-GILLES-DE-CRETOT;76585;399;66;6.02;0.65;49.5667
30584;REBETS;76521;142;38;3.67;1.38333;49.5
30585;NEUF-MARCHE;76463;692;39;17.71;1.71528;49.4237
30586;RONCHEROLLES-SUR-LE-VIVIER;76536;1091;203;5.35;1.18361;49.467
30587;BERVILLE-SUR-SEINE;76088;554;79;7.01;0.9;49.4667
30588;QUINCAMPOIX;76517;3081;151;20.34;1.18333;49.5333
30589;CAILLEVILLE;76151;259;51;5.03;0.733333;49.8333
30590;RY;76548;799;139;5.71;1.35;49.4833
30591;CLAIS;76175;227;18;12.45;1.45;49.8
30592;ROUMARE;76541;1375;138;9.96;0.966667;49.5167
30593;CARVILLE-LA-FOLLETIERE;76160;396;90;4.36;0.816667;49.5667
30594;VAL-DE-LA-HAYE;76717;720;70;10.16;1;49.3833
30595;COTTEVRARD;76188;393;49;7.88;1.21667;49.6333
30596;ARQUES-LA-BATAILLE;76026;2549;173;14.68;1.13333;49.8833
30597;ROYVILLE;76546;269;60;4.44;0.95;49.7833
30598;HAUTOT-L'AUVRAY;76346;328;44;7.33;0.75;49.7667
30599;FLAMETS-FRETILS;76265;168;13;12.39;1.6;49.7333
30600;MASSY;76415;307;27;11.24;1.4;49.6833
30601;MARQUES;76411;205;15;13.05;1.7;49.7833
30602;ANQUETIERVILLE;76022;361;88;4.08;0.633333;49.5333
30603;CONTREMOULINS;76187;196;44;4.38;0.433333;49.7333
30604;VILLERS-SOUS-FOUCARMONT;76744;193;27;7.01;1.56667;49.8333
30605;CRIQUIERS;76199;676;28;23.55;1.7;49.6833
30606;OUVILLE-LA-RIVIERE;76492;549;86;6.34;0.966667;49.8667
30607;HARCANVILLE;76340;459;61;7.48;0.716667;49.7167
30608;SAHURS;76550;1285;114;11.23;0.933333;49.35
30609;SAINT-EUSTACHE-LA-FORET;76576;1072;162;6.59;0.466667;49.55
30610;SAINTE-MARIE-AU-BOSC;76609;337;105;3.18;0.2;49.6667
30611;ETRETAT;76254;1499;368;4.07;0.2;49.7
30612;SAINT-AUBIN-EPINAY;76560;962;97;9.83;1.16667;49.4167
30613;DOUVREND;76220;489;27;17.96;1.31667;49.8667
30614;LA FEUILLIE;76263;1262;31;39.76;1.51667;49.4667
30615;COMPAINVILLE;76185;149;23;6.36;1.56667;49.6667
30616;GOUY;76313;810;162;4.97;1.15;49.35
30617;LE HOULME;76366;4019;1353;2.97;1.03333;49.5167
30618;AUBERVILLE-LA-RENAULT;76033;410;82;4.96;0.366667;49.6833
30619;ANGLESQUEVILLE-L'ESNEVAL;76017;549;125;4.36;0.233333;49.6333
30620;SAINT-GILLES-DE-LA-NEUVILLE;76586;652;91;7.09;0.383333;49.5667
30621;BEAUSSAULT;76065;388;21;18.3;1.56667;49.6833
30622;SAINTE-AUSTREBERTHE;76566;605;98;6.13;0.966667;49.6
30623;DERCHIGNY;76215;562;118;4.75;1.21667;49.9333
30624;MONT-DE-L'IF;76444;97;27;3.5;0.816667;49.5833
30625;FRY;76292;152;18;8.03;1.53333;49.5333
30626;YVETOT;76758;11816;1581;7.47;0.766667;49.6167
30627;HAUCOURT;76343;256;25;10.18;1.66667;49.6333
30628;ILLOIS;76372;339;23;14.54;1.65;49.75
30629;QUIBERVILLE;76515;549;163;3.35;0.916667;49.9
30630;GRAND-COURONNE;76319;9713;574;16.91;1;49.35
30631;ANCOURT;76008;723;58;12.44;1.18333;49.9
30632;MESNIL-MAUGER;76432;241;29;8.28;1.51667;49.6667
30633;BERTREVILLE-SAINT-OUEN;76085;342;51;6.67;1.05;49.8
30634;FRESLES;76283;236;21;10.96;1.35;49.75
30635;MORTEMER;76454;108;12;8.94;1.55;49.75
30636;BREMONTIER-MERVAL;76142;499;29;17.17;1.61667;49.5
30637;BLOSSEVILLE;76104;302;43;6.96;0.8;49.85
30638;LA LONDE;76391;2271;73;30.98;0.966667;49.3
30639;ELBEUF-EN-BRAY;76229;398;37;10.65;1.65;49.4833
30640;BRETTEVILLE-SAINT-LAURENT;76144;173;43;3.97;0.874722;49.7631
30641;GUERVILLE;76333;457;36;12.46;1.51667;49.9667
30642;LA BOUILLE;76131;780;614;1.27;0.933333;49.35
30643;MANNEVILLETTE;76409;828;196;4.21;0.183333;49.6
30644;THIOUVILLE;76692;277;47;5.86;0.616667;49.7
30645;LE GRAND-QUEVILLY;76322;24930;2243;11.11;1.03333;49.4167
30646;VILLAINVILLE;76741;299;81;3.65;0.25;49.65
30647;BEZANCOURT;76093;335;19;17.59;1.63333;49.45
30648;ANCEAUMEVILLE;76007;699;149;4.68;1.05;49.5833
30649;GUEUTTEVILLE-LES-GRES;76336;356;81;4.39;0.755278;49.8395
30650;IMBLEVILLE;76373;304;57;5.28;0.95;49.7167
30651;ELETOT;76232;614;90;6.81;0.45;49.7833
30652;BREAUTE;76141;1315;94;13.91;0.4;49.6333
30653;BORNAMBUSC;76118;283;68;4.11;0.35;49.6333
30654;CAUVILLE-SUR-MER;76167;1435;128;11.19;0.133333;49.6
30655;HOUPPEVILLE;76367;2531;121;20.8;1.08333;49.5167
30656;LA RUE-SAINT-PIERRE;76547;695;90;7.68;1.25;49.5667
30657;ECTOT-LES-BAONS;76228;406;82;4.92;0.8;49.65
30658;FRENEUSE;76282;931;292;3.18;1.08333;49.3167
30659;AUBERMESNIL-AUX-ERABLES;76029;203;23;8.48;1.56667;49.8256
30660;BOLLEVILLE;76115;542;55;9.73;0.566667;49.6
30661;LE BOIS-ROBERT;76112;318;64;4.95;1.15;49.8333
30662;SAUMONT-LA-POTERIE;76666;405;25;15.94;1.61667;49.5833
30663;GRUCHET-SAINT-SIMEON;76330;700;266;2.63;0.9;49.8167
30664;SORQUAINVILLE;76680;170;38;4.47;0.55;49.7
30665;ELBEUF-SUR-ANDELLE;76230;411;70;5.87;1.4;49.4667
30666;DOUDEVILLE;76219;2568;176;14.51;0.8;49.7167
30667;CRASVILLE-LA-MALLET;76189;164;51;3.21;0.716667;49.8
30668;MAUQUENCHY;76420;320;25;12.64;1.46667;49.6
30669;ELBEUF;76231;17178;1052;16.32;1;49.2833
30670;BOISSAY;76113;334;50;6.63;1.3575;49.5195
30671;BELBEUF;76069;2011;306;6.56;1.15;49.4
30672;AVESNES-EN-VAL;76049;272;16;16.51;1.4;49.9167
30673;LES TROIS-PIERRES;76714;726;97;7.48;0.416667;49.55
30674;QUEVILLON;76513;594;52;11.23;0.95;49.4167
30675;SAINT-MARTIN-EN-CAMPAGNE;76618;1298;189;6.85;1.23333;49.95
30676;BEAUREPAIRE;76064;476;168;2.83;0.216667;49.6667
30677;ANNEVILLE-AMBOURVILLE;76020;1214;59;20.33;0.883333;49.4667
30678;NOTRE-DAME-DE-BLIQUETUIT;76473;693;70;9.78;0.766667;49.5
30679;SERVAVILLE-SALMONVILLE;76673;1059;134;7.85;1.26667;49.4833
30680;MESNIL-RAOUL;76434;880;130;6.76;1.26667;49.4
30681;MORVILLE-SUR-ANDELLE;76455;285;55;5.17;1.43333;49.4833
30682;HODENG-AU-BOSC;76363;585;66;8.77;1.71667;49.8667
30683;FERRIERES-EN-BRAY;76260;1628;102;15.88;1.75;49.4833
30684;GUILMECOURT;76337;301;38;7.92;1.3;49.9667
30685;PENLY;76496;332;81;4.06;1.23333;49.9833
30686;SAINT-JEAN-DE-LA-NEUVILLE;76593;562;70;7.93;0.416667;49.5833
30687;LE MESNIL-REAUME;76435;596;107;5.55;1.45;49.9667
30688;LONDINIERES;76392;1266;67;18.79;1.4;49.8333
30689;FONTAINE-SOUS-PREAUX;76273;510;144;3.52;1.18333;49.4833
30690;BOIS-GUILLAUME;76108;21270;2403;8.85;1.13333;49.4667
30691;CUVERVILLE-SUR-YERES;76207;216;19;11.06;1.4;49.9583
30692;COLLEVILLE;76183;749;101;7.39;0.466667;49.75
30693;INTRAVILLE;76376;263;56;4.66;1.28333;49.9333
30694;LONGUERUE;76396;302;56;5.36;1.3;49.55
30695;MENTHEVILLE;76425;256;83;3.08;0.416667;49.7
30696;BLAINVILLE-CREVON;76100;1156;78;14.8;1.3;49.5
30697;SAINT-AUBIN-CELLOVILLE;76558;970;144;6.72;1.16667;49.3667
30698;GANCOURT-SAINT-ETIENNE;76297;234;18;12.48;1.71667;49.55
30699;SAINT-LEGER-DU-BOURG-DENIS;76599;3421;1217;2.81;1.15;49.4333
30700;LA FRENAYE;76281;1974;197;10.02;0.575;49.525
30701;NOINTOT;76468;1367;227;6;0.483333;49.6
30702;SAINT-JEAN-DU-CARDONNAY;76594;1345;178;7.52;1.01667;49.5
30703;SAINT-REMY-BOSCROCOURT;76644;770;91;8.37;1.4;50.0167
30704;YQUEBEUF;76756;250;38;6.51;1.25;49.6
30705;BLANGY-SUR-BRESLE;76101;2930;167;17.45;1.63333;49.9333
30706;VALMONT;76719;1019;183;5.55;0.516667;49.7333
30707;BRUNVILLE;76145;261;66;3.92;1.26667;49.9667
30708;SAINT-RIQUIER-EN-RIVIERE;76645;163;16;9.99;1.56667;49.8833
30709;AMBRUMESNIL;76004;526;102;5.14;1;49.8667
30710;BARENTIN;76057;12108;950;12.74;0.95;49.55
30711;DENESTANVILLE;76214;221;82;2.69;1.08333;49.8167
30712;OSMOY-SAINT-VALERY;76487;329;20;16.21;1.31667;49.8
30713;DROSAY;76221;189;29;6.43;0.733333;49.8
30714;LES CENT-ACRES;76168;36;7;5.08;1.15;49.7667
30715;BENESVILLE;76077;185;33;5.51;0.833333;49.75
30716;LE CATELIER;76162;216;56;3.84;1.15;49.75
30717;SAINT-VAAST-DIEPPEDALLE;76653;343;28;12.15;0.716667;49.75
30718;ECRETTEVILLE-SUR-MER;76226;135;71;1.89;0.483333;49.8
30719;OUAINVILLE;76488;516;73;7.01;0.583333;49.7833
30720;LINDEBEUF;76387;364;78;4.62;0.916667;49.7
30721;HEUGLEVILLE-SUR-SCIE;76360;596;45;13.09;1.1;49.7333
30722;YEBLERON;76751;1375;132;10.39;0.533333;49.6333
30723;BORDEAUX-SAINT-CLAIR;76117;623;60;10.31;0.25;49.7
30724;MONCHAUX-SORENG;76441;644;64;10.05;1.58333;49.95
30725;ECTOT-L'AUBER;76227;582;116;5;0.933333;49.65
30726;SAINTE-AGATHE-D'ALIERMONT;76553;327;41;7.97;1.31667;49.8333
30727;HERMEVILLE;76357;373;97;3.81;0.266667;49.6
30728;LE HANOUARD;76339;241;55;4.32;0.666667;49.7333
30729;PISSY-POVILLE;76503;1277;113;11.26;1;49.5333
30730;QUIEVRECOURT;76516;459;114;4.02;1.41667;49.7333
30731;LA CERLANGUE;76169;1290;46;27.93;0.416667;49.5
30732;RIEUX;76528;632;89;7.09;1.58333;49.9333
30733;HARFLEUR;76341;8158;1937;4.21;0.2;49.5
30734;INGOUVILLE;76375;248;31;7.91;0.683333;49.8333
30735;SAINT-CRESPIN;76570;284;44;6.35;1.11667;49.7833
30736;GREUVILLE;76327;370;124;2.96;0.916667;49.8167
30737;NOLLEVAL;76469;433;43;9.93;1.48333;49.5
30738;CANOUVILLE;76156;321;71;4.49;0.6;49.8
30739;FRESNE-LE-PLAN;76285;613;89;6.88;1.3;49.4167
30740;ENVRONVILLE;76236;314;50;6.22;0.666667;49.6667
30741;AMFREVILLE-LA-MI-VOIE;76005;3112;799;3.89;1.11667;49.4
30742;FROBERVILLE;76291;1008;171;5.88;0.333333;49.7167
30743;INCHEVILLE;76374;1334;169;7.89;1.5;50.0167
30744;ROUVRAY-CATILLON;76544;219;17;12.22;1.48333;49.5667
30745;AUQUEMESNIL;76037;285;44;6.34;1.33333;49.95
30746;MANIQUERVILLE;76406;477;187;2.55;0.333333;49.7
30747;OFFRANVILLE;76482;3321;191;17.34;1.05;49.8667
30748;AMFREVILLE-LES-CHAMPS;76006;160;34;4.6;0.816667;49.7
30749;REALCAMP;76520;662;57;11.45;1.63333;49.85
30750;ROBERTOT;76530;189;77;2.45;0.7;49.7167
30751;TORCY-LE-GRAND;76697;710;81;8.75;1.18333;49.8
30752;DAMPIERRE-EN-BRAY;76209;449;35;12.82;1.65917;49.5317
30753;MENONVAL;76424;192;36;5.32;1.5;49.7667
30754;LE TRAIT;76709;5270;300;17.52;0.816667;49.4667
30755;GERPONVILLE;76299;382;77;4.91;0.566667;49.75
30756;CLASVILLE;76176;263;83;3.16;0.616667;49.8
30757;MILLEBOSC;76438;275;34;7.91;1.5;49.9667
30758;SAINT-VINCENT-CRAMESNIL;76658;605;126;4.77;0.366667;49.5
30759;VASSONVILLE;76723;401;70;5.65;1.09278;49.6948
30760;BOSC-EDELINE;76121;324;52;6.19;1.43333;49.5667
30761;MAUCOMBLE;76417;353;69;5.07;1.33333;49.6833
30762;BOIS-D'ENNEBOURG;76106;517;73;7.04;1.25;49.4333
30763;EPREVILLE;76240;1015;157;6.44;0.366667;49.7
30764;BEUZEVILLETTE;76092;713;126;5.63;0.533333;49.5667
30765;MARTIN-EGLISE;76414;1542;160;9.58;1.15;49.9
30766;FOUCART;76279;358;83;4.28;0.6;49.6167
30767;CROIXDALLE;76202;218;19;11;1.36667;49.8167
30768;SAINT-MARDS;76604;187;28;6.52;1.01667;49.7667
30769;OMONVILLE;76485;259;91;2.83;1.05;49.8
30770;SANDOUVILLE;76660;761;51;14.8;0.316667;49.5
30771;CLAVILLE-MOTTEVILLE;76177;268;28;9.26;1.2;49.6
30772;LES GRANDES-VENTES;76321;1766;71;24.76;1.23333;49.7833
30773;LAMMERVILLE;76380;321;36;8.76;0.983333;49.8
30774;SOMMESNIL;76679;89;29;3.06;0.666667;49.7167
30775;VITTEFLEUR;76748;635;77;8.17;0.65;49.8167
30776;LA HALLOTIERE;76338;174;46;3.75;1.46667;49.5167
30777;MONCHY-SUR-EU;76442;565;62;8.99;1.45;50
30778;VALLIQUERVILLE;76718;1271;94;13.39;0.683333;49.6167
30779;SAINT-PIERRE-LAVIS;76639;197;43;4.49;0.633333;49.6667
30780;TOCQUEVILLE-EN-CAUX;76694;142;44;3.17;0.9;49.7833
30781;FREAUVILLE;76280;133;24;5.41;1.41667;49.8333
30782;CLERES;76179;1347;118;11.36;1.11667;49.6
30783;BETTEVILLE;76089;549;64;8.57;0.8;49.55
30784;LE FOSSE;76277;478;47;10.11;1.56667;49.6
30785;ISNEAUVILLE;76377;2490;303;8.2;1.15;49.5
30786;SAINT-GEORGES-SUR-FONTAINE;76580;881;96;9.09;1.18333;49.55
30787;ETOUTTEVILLE;76253;711;61;11.59;0.783333;49.6667
30788;HEUQUEVILLE;76361;673;133;5.05;0.148889;49.6156
30789;FRESQUIENNES;76287;1066;79;13.45;1.00472;49.5637
30790;VATTETOT-SOUS-BEAUMONT;76725;558;80;6.94;0.45;49.6333
30791;BERTREVILLE;76084;100;31;3.22;0.583333;49.7667
30792;SAANE-SAINT-JUST;76549;147;21;6.82;0.933333;49.7667
30793;CROPUS;76204;236;49;4.78;1.15;49.7333
30794;SAINT-PAER;76631;1188;64;18.36;0.883333;49.5167
30795;LA FOLLETIERE;76267;66;13;5.05;0.8;49.5667
30796;LA VAUPALIERE;76728;983;122;8;1.01667;49.4833
30797;SAINT-SAIRE;76649;630;47;13.32;1.5;49.7
30798;BOIS-HIMONT;76110;441;75;5.84;0.7;49.5833
30799;AUTRETOT;76041;704;185;3.8;0.733333;49.65
30800;BOIS-L'EVEQUE;76111;483;66;7.21;1.26667;49.45
30801;AUTIGNY;76040;276;67;4.1;0.866667;49.8
30802;MONTVILLE;76452;4736;436;10.85;1.07556;49.5464
30803;BAZINVAL;76059;357;49;7.18;1.55;49.9667
30804;CIDEVILLE;76174;296;55;5.37;0.9;49.6167
30805;SAINT-QUENTIN-AU-BOSC;76643;101;28;3.5;1.33333;49.9333
30806;BOSC-GUERARD-SAINT-ADRIEN;76123;861;82;10.41;1.11667;49.55
30807;CRASVILLE-LA-ROCQUEFORT;76190;220;42;5.21;0.866667;49.8
30808;ENVERMEU;76235;2082;142;14.58;1.26667;49.9
30809;SAINT-ETIENNE-DU-ROUVRAY;76575;28102;1539;18.25;1.1;49.3833
30810;HEURTEAUVILLE;76362;331;45;7.26;0.816667;49.45
30811;THIERGEVILLE;76688;377;40;9.25;0.516667;49.7167
30812;ETAINHUS;76250;1065;129;8.22;0.316667;49.5667
30813;SAINT-MARTIN-DU-BEC;76615;568;137;4.12;0.2;49.6
30814;ERMENOUVILLE;76241;160;43;3.7;0.783333;49.8
30815;MANEHOUVILLE;76405;217;50;4.28;1.08333;49.8333
30816;VATIERVILLE;76724;118;26;4.52;1.5;49.7833
30817;LUNERAY;76400;2137;420;5.08;0.916667;49.8333
30818;SAINT-GERMAIN-SOUS-CAILLY;76583;322;80;4.01;1.21667;49.5833
30819;SAINT-PIERRE-BENOUVILLE;76632;341;40;8.39;0.966667;49.75
30820;CRIQUETOT-SUR-LONGUEVILLE;76197;194;26;7.22;1.08333;49.7833
30821;GRUCHET-LE-VALASSE;76329;2811;197;14.2;0.483333;49.55
